"Time (s)"	"2 "
-0.399500	8.566588
-0.399500	8.525149
-0.399270	8.525149
-0.399270	9.041213
-0.398980	9.041213
-0.398980	7.700059
-0.398890	7.700059
-0.398890	7.626040
-0.398880	7.626040
-0.398880	8.834623
-0.398820	8.834623
-0.398820	8.580587
-0.398670	8.580587
-0.398670	8.828455
-0.398270	8.828455
-0.398270	8.229994
-0.398250	8.229994
-0.398250	8.804174
-0.398220	8.804174
-0.398220	9.194147
-0.397870	9.194147
-0.397870	8.905704
-0.397850	8.905704
-0.397850	8.515731
-0.397590	8.515731
-0.397590	10.638614
-0.397490	10.638614
-0.397490	12.876996
-0.397290	12.876996
-0.397290	11.131691
-0.397110	11.131691
-0.397110	10.936806
-0.396730	10.936806
-0.396730	13.146080
-0.396310	13.146080
-0.396310	12.195639
-0.396090	12.195639
-0.396090	11.438500
-0.395920	11.438500
-0.395920	13.165273
-0.395920	13.165273
-0.395920	12.911237
-0.395890	12.911237
-0.395890	13.427301
-0.395720	13.427301
-0.395720	12.994101
-0.395610	12.994101
-0.395610	13.848144
-0.395400	13.848144
-0.395400	15.119234
-0.395310	15.119234
-0.395310	14.004211
-0.395230	14.004211
-0.395230	13.951884
-0.395090	13.951884
-0.395090	14.459706
-0.394840	14.459706
-0.394840	15.730797
-0.394770	15.730797
-0.394770	14.841752
-0.394710	14.841752
-0.394710	15.211714
-0.394570	15.211714
-0.394570	14.594252
-0.394570	14.594252
-0.394570	15.601623
-0.394270	15.601623
-0.394270	14.055042
-0.394000	14.055042
-0.394000	14.120305
-0.393940	14.120305
-0.393940	13.873185
-0.393780	13.873185
-0.393780	14.311550
-0.393760	14.311550
-0.393760	12.006702
-0.393040	12.006702
-0.393040	12.539296
-0.392920	12.539296
-0.392920	11.274643
-0.392910	11.274643
-0.392910	11.937404
-0.392690	11.937404
-0.392690	12.224291
-0.392640	12.224291
-0.392640	9.464904
-0.392350	9.464904
-0.392350	6.223129
-0.392230	6.223129
-0.392230	7.587028
-0.392040	7.587028
-0.392040	7.704765
-0.391660	7.704765
-0.391660	7.534482
-0.391520	7.534482
-0.391520	6.369819
-0.391490	6.369819
-0.391490	7.583182
-0.391460	7.583182
-0.391460	6.835202
-0.391450	6.835202
-0.391450	4.581746
-0.391450	4.581746
-0.391450	1.693749
-0.391300	1.693749
-0.391300	4.008554
-0.391230	4.008554
-0.391230	3.685989
-0.391140	3.685989
-0.391140	3.407839
-0.390880	3.407839
-0.390880	4.831261
-0.390770	4.831261
-0.390770	5.021240
-0.390470	5.021240
-0.390470	5.756978
-0.390440	5.756978
-0.390440	3.162322
-0.390300	3.162322
-0.390300	3.441377
-0.389980	3.441377
-0.389980	0.425719
-0.389890	0.425719
-0.389890	0.319368
-0.389870	0.319368
-0.389870	2.153196
-0.389830	2.153196
-0.389830	2.739926
-0.389680	2.739926
-0.389680	1.247976
-0.389570	1.247976
-0.389570	1.927805
-0.389160	1.927805
-0.389160	2.672203
-0.388530	2.672203
-0.388530	4.036102
-0.388520	4.036102
-0.388520	2.819753
-0.388510	2.819753
-0.388510	2.583028
-0.388400	2.583028
-0.388400	0.748180
-0.388250	0.748180
-0.388250	0.398519
-0.388100	0.398519
-0.388100	-0.093786
-0.388060	-0.093786
-0.388060	-0.069309
-0.387960	-0.069309
-0.387960	1.101202
-0.387680	1.101202
-0.387680	0.283548
-0.387610	0.283548
-0.387610	-2.419657
-0.387590	-2.419657
-0.387590	-3.436226
-0.387540	-3.436226
-0.387540	-2.131146
-0.387400	-2.131146
-0.387400	-1.684665
-0.387280	-1.684665
-0.387280	-1.286663
-0.386940	-1.286663
-0.386940	-1.410870
-0.386730	-1.410870
-0.386730	-3.936987
-0.386680	-3.936987
-0.386680	-4.727525
-0.386180	-4.727525
-0.386180	-3.490191
-0.385760	-3.490191
-0.385760	-3.277148
-0.385430	-3.277148
-0.385430	-3.110112
-0.385310	-3.110112
-0.385310	-3.147915
-0.384690	-3.147915
-0.384690	-3.075194
-0.384390	-3.075194
-0.384390	-2.648976
-0.384300	-2.648976
-0.384300	-2.829820
-0.384230	-2.829820
-0.384230	-3.745299
-0.384200	-3.745299
-0.384200	-2.361638
-0.384160	-2.361638
-0.384160	-2.788218
-0.384110	-2.788218
-0.384110	-3.869776
-0.383960	-3.869776
-0.383960	-1.937676
-0.383960	-1.937676
-0.383960	-4.576582
-0.383700	-4.576582
-0.383700	-3.784256
-0.383550	-3.784256
