"Time (s)"	"0 "
-0.409810	8.396306
-0.409610	9.578544
-0.409380	9.086779
-0.409320	7.886435
-0.408320	9.546539
-0.408130	9.111617
-0.408110	9.310987
-0.408050	8.343763
-0.407980	7.598784
-0.407720	9.680542
-0.407420	7.382798
-0.407410	8.361204
-0.407280	9.376465
-0.407270	7.092199
-0.407130	9.195402
-0.407100	8.116883
-0.407070	11.013216
-0.406990	11.383039
-0.406740	9.208103
-0.406250	8.830022
-0.406140	8.107013
-0.405970	8.928571
-0.405930	6.882312
-0.405720	8.463817
-0.405580	9.746589
-0.405530	7.541478
-0.405520	7.401925
-0.404790	7.961783
-0.404740	8.669267
-0.404700	8.631852
-0.404210	8.051530
-0.404200	9.199632
-0.404200	10.351967
-0.404070	8.904720
-0.404000	8.896797
-0.403600	9.367681
-0.403530	8.940545
-0.403400	7.930214
-0.403320	9.407338
-0.402940	9.837678
-0.402900	7.779074
-0.402710	9.398496
-0.402690	9.165903
-0.402450	9.103323
-0.402400	9.242144
-0.402350	8.768084
-0.402300	10.405827
-0.402210	14.015417
-0.401920	10.610080
-0.401730	8.956561
-0.401230	6.958942
-0.401020	8.048290
-0.400810	7.877117
-0.400670	11.554015
-0.400180	7.344840
-0.399500	8.525149
-0.399270	9.082652
-0.398980	7.225434
-0.398890	8.492569
-0.398880	9.775171
-0.398820	8.312552
-0.398670	8.814456
-0.398270	7.968127
-0.398250	9.140768
-0.398220	8.956561
-0.397870	8.278146
-0.397850	8.176615
-0.397590	10.689471
-0.397490	10.804970
-0.397290	6.821282
-0.397110	8.371704
-0.396730	10.775862
-0.396310	7.616146
-0.396090	7.809449
-0.395920	10.293361
-0.395920	8.312552
-0.395890	9.082652
-0.395720	8.133388
-0.395610	9.420631
-0.395400	9.837678
-0.395310	7.451565
-0.395230	8.514261
-0.395090	9.074410
-0.394840	9.837678
-0.394770	7.677543
-0.394710	8.936550
-0.394570	7.949126
-0.394570	9.573959
-0.394270	7.020007
-0.394000	8.631852
-0.393940	8.319468
-0.393780	9.004953
-0.393760	6.261741
-0.393040	9.099181
-0.392920	7.301935
-0.392910	9.229349
-0.392690	8.853475
-0.392640	5.807201
-0.392350	5.324814
-0.392230	9.930487
-0.392040	8.684325
-0.391660	8.396306
-0.391520	7.401925
-0.391490	9.779951
-0.391460	7.818608
-0.391450	6.313131
-0.391450	5.678592
-0.391300	10.881393
-0.391230	8.244023
-0.391140	8.288438
-0.390880	9.990010
-0.390770	8.756567
-0.390470	9.302326
-0.390440	5.971932
-0.390300	8.845644
-0.389980	5.550930
-0.389890	8.460237
-0.389870	10.400416
-0.389830	9.153318
-0.389680	7.074637
-0.389570	9.246417
-0.389160	9.310987
-0.388530	9.930487
-0.388520	7.350239
-0.388510	8.329863
-0.388400	6.731740
-0.388250	8.216927
-0.388100	8.074283
-0.388060	8.591065
-0.387960	9.737098
-0.387680	7.748935
-0.387610	5.863383
-0.387590	7.550019
-0.387540	9.871668
-0.387400	9.013069
-0.387280	8.964590
-0.386940	8.442381
-0.386730	6.040471
-0.386680	7.776050
-0.386180	9.803922
-0.385760	8.779631
-0.385430	8.733624
-0.385310	8.528785
-0.384690	8.639309
-0.384390	8.992806
-0.384300	8.385744
-0.384230	7.651109
-0.384200	9.950249
-0.384160	8.140008
-0.384110	7.485030
-0.383960	10.498688
-0.383960	5.927682
-0.383700	9.358914
-0.383550	9.980040
-0.383210	8.748906
-0.382850	6.357279
-0.382790	10.621349
-0.382780	10.603329
-0.382430	8.591065
-0.382330	8.576329
-0.382320	7.015082
-0.381490	9.191176
