-599.5, 8.438818565400844
-599.0, 7.462686567164179
-598.5, 6.968641114982578
-598.0, 7.722007722007722
-598.0, 6.802721088435374
-597.5, 12.903225806451612
-597.0, 10.309278350515465
-597.0, 6.230529595015576
-597.0, 7.751937984496124
-597.0, 6.514657980456026
-596.5, 6.896551724137931
-596.5, 5.115089514066496
-596.5, 7.380073800738008
-596.5, 5.9880239520958085
-596.5, 7.462686567164179
-596.0, 8.733624454148472
-596.0, 5.813953488372093
-596.0, 9.433962264150944
-595.0, 7.407407407407407
-595.0, 7.547169811320755
-594.5, 6.557377049180328
-594.0, 6.116207951070336
-594.0, 6.25
-593.5, 9.803921568627452
-593.5, 5.681818181818182
-593.0, 5.420054200542006
-592.5, 6.756756756756757
-592.5, 5.524861878453039
-592.0, 7.042253521126761
-592.0, 9.523809523809524
-591.0, 7.380073800738008
-591.0, 8.810572687224669
-591.0, 6.7114093959731544
-591.0, 7.142857142857143
-591.0, 6.116207951070336
-590.5, 7.968127490039841
-590.5, 8.032128514056225
-590.0, 10.638297872340425
-590.0, 7.8431372549019605
-590.0, 8.032128514056225
-589.5, 9.049773755656108
-589.0, 6.825938566552901
-589.0, 6.269592476489028
-588.5, 8.810572687224669
-588.0, 11.11111111111111
-587.5, 8.928571428571429
-587.5, 7.936507936507937
-587.0, 7.246376811594203
-587.0, 8.438818565400844
-587.0, 6.153846153846154
-586.5, 7.575757575757576
-586.0, 9.345794392523365
-586.0, 6.578947368421052
-586.0, 8.032128514056225
-586.0, 9.174311926605505
-585.5, 7.633587786259542
-585.5, 6.734006734006734
-585.0, 7.380073800738008
-584.5, 6.349206349206349
-584.5, 5.361930294906166
-584.0, 6.514657980456026
-583.5, 6.896551724137931
-582.5, 7.168458781362007
-581.5, 7.2202166064981945
-581.5, 5.681818181818182
-580.5, 5.847953216374269
-580.0, 7.782101167315175
-580.0, 10.204081632653061
-580.0, 7.246376811594203
-579.5, 7.194244604316546
-579.5, 7.2727272727272725
-579.0, 5.847953216374269
-578.0, 6.825938566552901
-577.5, 7.092198581560283
-577.0, 9.25925925925926
-577.0, 10.362694300518134
-576.5, 6.8728522336769755
-576.5, 7.380073800738008
-576.0, 6.622516556291391
-576.0, 7.462686567164179
-575.5, 6.289308176100629
-575.5, 8.733624454148472
-575.0, 7.662835249042145
-574.5, 7.194244604316546
-574.5, 7.936507936507937
-574.5, 7.633587786259542
-573.5, 9.852216748768473
-573.5, 6.8493150684931505
-573.5, 7.751937984496124
-573.0, 7.633587786259542
-571.5, 10.638297872340425
-571.5, 10.695187165775401
-571.0, 11.627906976744185
-571.0, 8.968609865470851
-571.0, 9.900990099009901
-569.5, 6.688963210702341
-569.5, 7.905138339920948
-569.0, 9.47867298578199
-568.5, 5.847953216374269
-568.0, 10.75268817204301
-567.5, 7.633587786259542
-567.5, 6.472491909385114
-566.5, 8.19672131147541
-566.0, 6.968641114982578
-565.5, 8.23045267489712
-565.5, 11.049723756906078
-564.5, 9.090909090909092
-564.5, 9.345794392523365
-564.0, 5.524861878453039
-563.5, 7.194244604316546
-563.5, 8.0
-563.5, 8.88888888888889
-563.5, 10.050251256281408
-563.5, 7.604562737642586
-563.0, 8.19672131147541
-563.0, 7.518796992481203
-563.0, 8.658008658008658
-562.5, 8.333333333333334
-562.0, 9.389671361502348
-562.0, 6.896551724137931
-562.0, 9.66183574879227
-561.5, 6.688963210702341
-561.5, 5.46448087431694
-561.5, 8.810572687224669
-561.0, 6.920415224913495
-561.0, 8.097165991902834
-560.5, 7.604562737642586
-559.5, 7.968127490039841
-559.5, 6.666666666666667
-559.5, 5.063291139240507
-559.5, 7.905138339920948
-559.0, 6.557377049180328
-559.0, 5.361930294906166
-558.0, 8.474576271186441
-558.0, 7.352941176470588
-557.5, 5.194805194805195
-557.5, 10.638297872340425
-557.0, 8.333333333333334
-556.5, 7.6923076923076925
-556.5, 7.8431372549019605
-556.0, 6.756756756756757
-555.5, 7.092198581560283
-555.5, 7.168458781362007
-555.0, 6.968641114982578
-555.0, 10.362694300518134
-554.5, 7.434944237918216
-554.5, 8.130081300813009
-554.0, 7.352941176470588
-554.0, 7.8431372549019605
-553.5, 7.246376811594203
-553.5, 8.097165991902834
-553.0, 6.622516556291391
-553.0, 8.0
-553.0, 5.221932114882507
-551.5, 8.849557522123893
-551.5, 5.089058524173028
-551.0, 8.0
-551.0, 7.49063670411985
-550.5, 6.825938566552901
-550.5, 7.142857142857143
-550.0, 6.920415224913495
-550.0, 5.649717514124294
-549.5, 7.874015748031496
-549.0, 9.523809523809524
-549.0, 7.662835249042145
-549.0, 7.434944237918216
-548.5, 8.928571428571429
-548.5, 7.6923076923076925
-548.5, 6.666666666666667
-548.5, 7.633587786259542
-548.5, 7.434944237918216
-548.0, 11.235955056179776
-548.0, 6.211180124223603
-548.0, 7.407407407407407
-547.5, 6.666666666666667
-547.0, 8.368200836820083
-546.5, 7.751937984496124
-546.5, 8.032128514056225
-546.0, 6.116207951070336
-546.0, 8.968609865470851
-545.5, 7.8431372549019605
-545.5, 8.928571428571429
-545.5, 7.722007722007722
-545.5, 6.557377049180328
-545.0, 9.090909090909092
-544.5, 8.88888888888889
-544.5, 9.30232558139535
-544.5, 7.067137809187279
-544.0, 7.434944237918216
-544.0, 8.658008658008658
-544.0, 9.389671361502348
-543.5, 5.9171597633136095
-543.0, 8.547008547008547
-543.0, 8.097165991902834
-542.5, 7.168458781362007
-542.5, 9.569377990430622
-542.5, 6.514657980456026
-542.0, 6.644518272425249
-542.0, 11.560693641618498
-541.5, 6.211180124223603
-541.0, 9.66183574879227
-540.5, 7.722007722007722
-539.5, 10.695187165775401
-539.5, 7.633587786259542
-538.5, 8.368200836820083
-538.5, 7.547169811320755
-537.5, 6.172839506172839
-537.0, 8.19672131147541
-536.0, 8.438818565400844
-536.0, 9.615384615384615
-534.5, 11.1731843575419
-533.5, 9.950248756218905
-533.5, 6.622516556291391
-532.5, 6.666666666666667
-532.0, 6.369426751592357
-532.0, 7.042253521126761
-531.5, 8.19672131147541
-531.0, 5.830903790087463
-531.0, 8.928571428571429
-531.0, 7.575757575757576
-531.0, 7.604562737642586
-530.5, 5.649717514124294
-530.0, 8.130081300813009
-530.0, 8.733624454148472
-530.0, 7.936507936507937
-529.5, 6.622516556291391
-529.0, 7.722007722007722
-529.0, 6.042296072507553
-528.5, 9.66183574879227
-527.5, 7.168458781362007
-527.5, 9.852216748768473
-527.5, 7.434944237918216
-527.0, 6.230529595015576
-527.0, 9.569377990430622
-527.0, 7.6923076923076925
-526.5, 8.695652173913043
-526.0, 7.874015748031496
-525.5, 7.246376811594203
-525.5, 8.130081300813009
-525.0, 9.66183574879227
-525.0, 6.968641114982578
-525.0, 9.950248756218905
-525.0, 7.299270072992701
-524.5, 8.298755186721992
-524.0, 6.024096385542169
-523.5, 10.309278350515465
-523.5, 5.882352941176471
-523.5, 5.830903790087463
-523.5, 9.00900900900901
-523.5, 8.849557522123893
-523.0, 8.264462809917354
-522.5, 5.1020408163265305
-522.0, 8.547008547008547
-522.0, 8.130081300813009
-522.0, 8.658008658008658
-521.5, 8.298755186721992
-521.5, 9.803921568627452
-521.0, 5.1020408163265305
-520.5, 8.547008547008547
-519.5, 9.132420091324201
-519.0, 7.017543859649122
-519.0, 6.472491909385114
-518.5, 7.434944237918216
-518.0, 5.649717514124294
-517.0, 5.9523809523809526
-516.5, 10.75268817204301
-516.0, 7.2727272727272725
-516.0, 9.049773755656108
-516.0, 6.042296072507553
-514.0, 7.6923076923076925
-514.0, 7.2727272727272725
-514.0, 6.369426751592357
-514.0, 9.66183574879227
-514.0, 9.090909090909092
-513.5, 6.0606060606060606
-513.5, 7.092198581560283
-513.5, 8.130081300813009
-512.5, 8.928571428571429
-512.0, 8.438818565400844
-512.0, 5.58659217877095
-512.0, 8.064516129032258
-512.0, 7.299270072992701
-511.5, 5.830903790087463
-511.5, 7.2727272727272725
