"Time (s)"	"0 "
-0.409780	7.949126
-0.409470	7.958615
-0.409370	10.172940
-0.408730	9.195402
-0.408350	7.426662
-0.406560	8.107013
-0.406240	7.952286
-0.405070	6.470398
-0.403530	8.748906
-0.403450	7.791196
-0.403270	7.082153
-0.402390	8.261049
-0.400860	9.442871
-0.400180	7.815553
-0.399790	8.012821
-0.398100	8.695652
-0.398000	9.425071
-0.396440	9.433962
-0.395810	9.319664
-0.394920	7.122507
-0.392880	9.225092
-0.392030	7.914523
-0.390370	7.246377
-0.390040	7.022472
-0.390010	7.760962
-0.385360	9.985022
-0.382480	11.757790
-0.382210	8.364701
-0.377640	8.103728
-0.376720	6.357279
-0.374320	7.889546
-0.372980	8.035356
-0.372890	8.873114
-0.371590	9.363296
-0.371020	6.295247
-0.369060	7.415647
-0.366470	7.022472
-0.365490	7.601672
-0.364950	6.830601
-0.364770	7.446016
-0.364380	7.171029
-0.363820	8.550663
-0.360170	7.062147
-0.358420	9.041591
-0.357760	5.952381
-0.356870	5.753740
-0.356280	7.344840
-0.355570	7.593014
-0.355060	7.581501
-0.352630	6.269592
-0.351870	9.199632
-0.351520	8.940545
-0.350220	8.543358
-0.349180	6.550934
-0.347120	6.793478
-0.345760	9.537434
-0.344410	8.220304
-0.344250	8.176615
-0.342700	8.726003
-0.342090	7.178751
-0.340630	7.275373
-0.339630	9.341429
-0.339200	9.302326
-0.338630	6.772773
-0.338400	9.203866
-0.338230	9.074410
-0.338140	7.087172
-0.337810	9.191176
-0.337640	6.478782
-0.336970	5.793743
-0.333380	6.682259
-0.332750	9.132420
-0.332060	7.840063
-0.330970	7.870917
-0.330150	7.581501
-0.327730	7.538636
-0.324650	6.809670
-0.322530	8.972633
-0.322500	8.888889
-0.320880	7.204611
-0.320630	7.176175
-0.320500	10.045203
-0.319660	8.093889
-0.319120	7.443245
-0.317990	7.204611
-0.317140	8.812125
-0.316890	8.193363
-0.316850	4.626417
-0.316790	9.727626
-0.316260	7.363770
-0.315710	8.492569
-0.314960	6.711409
-0.314750	8.845644
-0.313590	8.103728
-0.310640	8.605852
-0.309510	6.720430
-0.309420	8.159935
-0.306400	6.811989
-0.305990	6.474587
-0.305150	6.980803
-0.303030	8.093889
-0.302750	6.489293
-0.301750	8.186656
-0.301620	7.908264
-0.300200	9.049774
-0.297060	7.607455
-0.296500	8.940545
-0.294950	9.694619
-0.294920	7.984032
-0.294240	8.322930
-0.293380	8.368201
-0.293140	9.153318
-0.292830	7.102273
-0.292740	9.643202
-0.291580	8.460237
-0.291270	8.460237
-0.290980	8.884940
-0.290860	9.090909
-0.290670	8.424600
-0.289630	8.396306
-0.286740	8.368201
-0.285210	4.776690
-0.285040	7.716049
-0.282520	5.830904
-0.281780	9.000900
-0.280640	7.429421
-0.280620	6.925208
-0.280200	8.113590
-0.278990	7.561437
-0.278910	9.394082
-0.277710	7.760962
-0.276960	7.280670
-0.276040	9.842520
-0.275330	6.402049
-0.273560	8.179959
-0.270440	8.361204
-0.269740	6.007810
-0.269260	3.156566
-0.267690	7.570023
-0.267540	5.652911
-0.264300	7.479432
-0.263610	8.431703
-0.260770	7.017544
-0.260280	5.729017
-0.258130	7.468260
-0.256620	7.476636
-0.256430	7.933360
-0.255380	5.485464
-0.255100	9.103323
-0.254870	7.140307
-0.254700	5.810575
-0.254570	9.153318
-0.252910	6.299213
-0.252890	8.424600
-0.252830	8.964590
-0.251790	8.257638
-0.249660	7.358352
-0.247980	3.914660
-0.245770	9.866798
-0.244660	8.038585
-0.244630	7.791196
-0.244570	8.203445
-0.243420	7.501875
-0.242380	6.337136
-0.238660	8.591065
-0.236270	8.186656
-0.236000	9.689922
-0.235150	11.173184
-0.234580	8.216927
-0.232680	9.474183
-0.230330	8.176615
-0.229950	9.220839
-0.229720	7.945967
-0.228250	8.737440
-0.226110	8.453085
-0.224590	8.510638
-0.224450	10.198878
